https://www.sciencedirect.com/science/article/pii/0378720693900788,Information & Management,"Research
Technology: toys or tools?: Results of a Dutch Delphi study","Volume 25, Issue 6", Issue 6,"The diffusion and use of Advanced Manufacturing Techniques (AMT) in Dutch factories that is expected to occur at the beginning of the next century, has been analyzed in a Delphi study with 23 Dutch experts. Four possible scenarios for ‘factories of the future’ were identified; in these special attention was paid to the role that AMT might play. It appeared that AMT would play a different role, depending on the external environment and internal condition, varying from very limited to rather extended. Introducing AMT in these ways should have a positive impact on competitive position of the enterprises, company employment, and the industrial structure.",[],Job de Haan,N/A,"Tilburg University, Tilburg, The Netherlands"
https://www.sciencedirect.com/science/article/pii/0378720693900788,Information & Management,"Research
Technology: toys or tools?: Results of a Dutch Delphi study","Volume 25, Issue 6", Issue 6,"The diffusion and use of Advanced Manufacturing Techniques (AMT) in Dutch factories that is expected to occur at the beginning of the next century, has been analyzed in a Delphi study with 23 Dutch experts. Four possible scenarios for ‘factories of the future’ were identified; in these special attention was paid to the role that AMT might play. It appeared that AMT would play a different role, depending on the external environment and internal condition, varying from very limited to rather extended. Introducing AMT in these ways should have a positive impact on competitive position of the enterprises, company employment, and the industrial structure.",[],Ron Peters,N/A,"Tilburg University, Tilburg, The Netherlands"
https://www.sciencedirect.com/science/article/pii/0378720693900799,Information & Management,"Research
Developing end-users' systems development competence: An exploratory study☆","Volume 25, Issue 6", Issue 6,"This paper presents an approach that will increase end-user competence in systems development by a method based on Collaborative Action Learning. The primary objective of the approach is to provide a structure and process in which end-users, in real-world situations, can continously develop explicit as well as tacit knowledge of systems development. The results described here are from an exploratory study in a major research project that has, as its primary objective, the provision of an end-user collaborative action learning systems development methodology. The lessons learned from two action research case studies are summarized.",[],Ojelanki K. Ngwenyama,N/A,"University of Michigan, Ann Arbor, MI, USA"
https://www.sciencedirect.com/science/article/pii/037872069390080D,Information & Management,"Research
Knowledge workers' use of support software in Saudi Arabia☆","Volume 25, Issue 6", Issue 6,"The study reports from a survey, in Saudi Arabia, of the use of applications software by knowledge workers. Results indicate that user productivity is positively related to satisfaction and negatively to alienation. Knowledge workers in Saudi Arabia generally use low-end applications software. Expert Systems and 4 GL's are rarely used in a micro-environmnet. Informal knowledge sources are more significantly correlated with higher proficiency and productivity of knowledge workers than are the formal sources. Computer periodicals are an important information source for successful users. Younger knowledge workers are more productive than the older ones. Sharing with others has a negative effect on productivity. Implications of the use of applications software by knowledge workers in developing countries are discussed.",[],Mawdudur Rahman,N/A,"Suffolk University, Boston, MA, USA"
https://www.sciencedirect.com/science/article/pii/037872069390080D,Information & Management,"Research
Knowledge workers' use of support software in Saudi Arabia☆","Volume 25, Issue 6", Issue 6,"The study reports from a survey, in Saudi Arabia, of the use of applications software by knowledge workers. Results indicate that user productivity is positively related to satisfaction and negatively to alienation. Knowledge workers in Saudi Arabia generally use low-end applications software. Expert Systems and 4 GL's are rarely used in a micro-environmnet. Informal knowledge sources are more significantly correlated with higher proficiency and productivity of knowledge workers than are the formal sources. Computer periodicals are an important information source for successful users. Younger knowledge workers are more productive than the older ones. Sharing with others has a negative effect on productivity. Implications of the use of applications software by knowledge workers in developing countries are discussed.",[],Abdullah Abdul-Gader,N/A,"King Fahd University of Petroleum and Minerals, Dhahran, Saudi Arabia"
https://www.sciencedirect.com/science/article/pii/0378720693900814,Information & Management,"Case study
Lessons from the 80s: The tale of one MIS department","Volume 25, Issue 6", Issue 6,"The MIS department of a mutual insurance company survived rapid and dramatic changes during the 1980s and early 1990s. The external environment of this company went from stable to very turbulent, with many aggressive new competitors, many new products, and plummeting profits. On the MIS side, changes included a new hardware platform and operating system, a new database representation, changes in leadership, a rapid expansion in the use of personal computers and other forms of end-user computing, new software development tools, continuous pressure for new applications, and a shift to stricter fiscal responsibility. After much pain, the MIS department not only survived, but emerged stronger, leaner and a full partner in the strategy making process of the company. This article is a case study that summarizes the issues, challenges and traps of the MIS world in the 80s. It also presents ten lessons to help steer a course through the next decade.",[],William L. Cats-Baril,N/A,"University of Vermont, Burlington, VT, USA"
https://www.sciencedirect.com/science/article/pii/0378720693900814,Information & Management,"Case study
Lessons from the 80s: The tale of one MIS department","Volume 25, Issue 6", Issue 6,"The MIS department of a mutual insurance company survived rapid and dramatic changes during the 1980s and early 1990s. The external environment of this company went from stable to very turbulent, with many aggressive new competitors, many new products, and plummeting profits. On the MIS side, changes included a new hardware platform and operating system, a new database representation, changes in leadership, a rapid expansion in the use of personal computers and other forms of end-user computing, new software development tools, continuous pressure for new applications, and a shift to stricter fiscal responsibility. After much pain, the MIS department not only survived, but emerged stronger, leaner and a full partner in the strategy making process of the company. This article is a case study that summarizes the issues, challenges and traps of the MIS world in the 80s. It also presents ten lessons to help steer a course through the next decade.",[],Ronald L. Thompson,N/A,"University of Vermont, Burlington, VT, USA"
https://www.sciencedirect.com/science/article/pii/0378720693900825,Information & Management,"SOS
Identifying the causes of resistance to IS implementation: A change theory perspective","Volume 25, Issue 6", Issue 6,"The major deterrents to successful IS (Information System) implementation include both technical and organizational issues. However, it is widely recognized that the more serious dimension of this problem is essentially behavioral in nature. This is because the introduction of any IS causes change in the organization; i.e to individuals, responsibilities, socio-political structure, etc. The purpose of this research effort is to investigate the relationship between organizational change and IS implementation. Towards this end, organizational change theories serve as the basis for assessing the causes of resistance to IS implementation.",[],Ravindra Krovi,N/A,"Memphis State University, Memphis, TN, USA"
https://www.sciencedirect.com/science/article/pii/0378720693900722,Information & Management,"Research
A citation analysis of business computing research journals","Volume 25, Issue 5", Issue 5,"In the field of business computing systems, it is important for both researchers and those who evaluate them to have a clear, up-to-date picture of the forum available for scholarly discourse. Yet, the literature contains no recent, large-scale, objective studies of appropriate publication mechanisms. Here, we employ a citation analysis methodology to (1) examine citation trends for books, proceedings, and journals, and (2) determine a relative ranking of journals concerned with this research. Five base journals were determined by results of previously reported ranking studies. Our data collection produced over 25,000 citations for the years 1987–1991. The journal rankings generated are compared with those of earlier studies, both objective and subjective. Together, these rankings are used to identify core members for two top tiers of journals with each ranking serving as a filter on tier membership.",[],Clyde W. Holsapple,N/A,"University of Kentucky, Lexington, KY, USA"
https://www.sciencedirect.com/science/article/pii/0378720693900722,Information & Management,"Research
A citation analysis of business computing research journals","Volume 25, Issue 5", Issue 5,"In the field of business computing systems, it is important for both researchers and those who evaluate them to have a clear, up-to-date picture of the forum available for scholarly discourse. Yet, the literature contains no recent, large-scale, objective studies of appropriate publication mechanisms. Here, we employ a citation analysis methodology to (1) examine citation trends for books, proceedings, and journals, and (2) determine a relative ranking of journals concerned with this research. Five base journals were determined by results of previously reported ranking studies. Our data collection produced over 25,000 citations for the years 1987–1991. The journal rankings generated are compared with those of earlier studies, both objective and subjective. Together, these rankings are used to identify core members for two top tiers of journals with each ranking serving as a filter on tier membership.",[],Linda Ellis Johnson,N/A,"Western Kentucky University, Bowling Green, KY, USA"
